시도교육청코드,시도교육청명,표준학교코드,학교명,영문학교명,학교종류명,소재지명,관할조직명,설립명,도로명우편번호,도로명주소,도로명상세주소,전화번호,홈페이지주소,남녀공학구분명,팩스번호,고등학교구분명,산업체특별학급존재여부,고등학교일반실업구분명,특수목적고등학교계열명,입시전후기구분명,주야구분명,설립일자,개교기념일,수정일
B10,서울특별시교육청,7051185,상경중학교,Sanggyung Middle School,중학교,서울특별시,서울특별시북부교육지원청,공립,01619 ,서울특별시 노원구 동일로227길 61,(상계동/ 상경중학교),02-939-3951,https://sanggyung.sen.ms.kr/,남여공학,02-933-7565,,N,일반계,,전기,주간,19881224,19890427,20230205
B10,서울특별시교육청,7010082,상계고등학교,Sang-gye High School,고등학교,서울특별시,서울특별시교육청,공립,01761 ,서울특별시 노원구 노해로 432,(상계동/ 상계고등학교),02-6477-0700,http://sanggye.sen.hs.kr,남,02-933-9795,일반고,N,일반계,,후기,주간,19871215,19880428,20230205
B10,서울특별시교육청,7051186,상계제일중학교,Sang-gye Jeil Middle School,중학교,서울특별시,서울특별시북부교육지원청,공립,01716 ,서울특별시 노원구 덕릉로86길 29-15,/ 상계제일중학교 (중계동),02-930-3543,http://www.sanggyejeil.ms.kr,남여공학,02-937-0026,,N,일반계,,전기,주간,19710116,19710116,20230205
B10,서울특별시교육청,7051187,상계중학교,Sanggye Middle School,중학교,서울특별시,서울특별시북부교육지원청,공립,01705 ,서울특별시 노원구 노원로 398,(상계동/ 상계중학교),02-936-6450,http://sanggye.sen.ms.kr,남여공학,02-933-9025,,N,일반계,,전기,주간,19860301,19860501,20230205
B10,서울특별시교육청,7132143,상도중학교,Sangdo Middle School,중학교,서울특별시,서울특별시동작관악교육지원청,공립,07028 ,서울특별시 동작구 사당로2가길 72,/ 상도중학교 (사당동),02-5808-900,http://seoulsangdo.sen.ms.kr,남여공학,02-522-7394,,N,일반계,,전기,주간,19681023,19681023,20230205
B10,서울특별시교육청,7010593,상명고등학교,Sangmyung High School,고등학교,서울특별시,서울특별시교육청,사립,01758 ,서울특별시 노원구 덕릉로 553,(중계동),02-971-6211,http://www.sangmyung.hs.kr,남여공학,02-971-6216,일반고,N,일반계,,후기,주간,19371201,19370517,20230205
B10,서울특별시교육청,7010178,상명대학교사범대학부속여자고등학교,Girls` High School Attached to College of Education/ Sangmyung University,고등학교,서울특별시,서울특별시교육청,사립,03016 ,서울특별시 종로구 홍지문2길 20,(홍지동/상명대학교),02-396-6302,http://sangmyung-agh.hs.kr,여,02-396-6305,일반고,N,일반계,,후기,주간,19661219,19670307,20230205
B10,서울특별시교육청,7061104,상명대학교사범대학부속여자중학교,Girls` Middle School Attached to College of Education Sang Myung University,중학교,서울특별시,서울특별시중부교육지원청,사립,03016 ,서울특별시 종로구 홍지문2길 20,(홍지동),02-394-8672,http://sangmyung-agm.sen.ms.kr,여,02-6927-0229,,N,일반계,,전기,주간,19661117,19661117,20230205
B10,서울특별시교육청,7061056,상명대학교사범대학부속초등학교,Attached Elementary School College Of Education Sangmyung University,초등학교,서울특별시,서울특별시중부교육지원청,사립,03015 ,서울특별시 종로구 홍지문2길 1,(홍지동/ 상명초등학교),02-379-8033,http://sangmyung-ae.sen.es.kr,남여공학,02-379-2057,,N,일반계,,전기,주간,19660312,19660517,20230205
B10,서울특별시교육청,7051188,상명중학교,Sangmyung Middle School,중학교,서울특별시,서울특별시북부교육지원청,사립,01758 ,서울특별시 노원구 덕릉로 553,/ 상명중학교 (중계동),02-971-6213,http://sangmyung.sen.ms.kr,남여공학,02-971-6216,,N,일반계,,전기,주간,19371201,19371201,20230205
B10,서울특별시교육청,7051110,상명초등학교,Sangmyeong Elementary School,초등학교,서울특별시,서울특별시북부교육지원청,사립,01758 ,서울특별시 노원구 덕릉로 541,/ 상명초등학교 (중계동),02-3788-3300,http://www.smcho.es.kr,남여공학,02-976-2785,,N,일반계,,전기,주간,19640206,19640206,20230205
B10,서울특별시교육청,7010179,상문고등학교,Sangmoon High School,고등학교,서울특별시,서울특별시교육청,사립,06707 ,서울특별시 서초구 명달로 45,(방배동/상문고등학교),02-586-3141,http://www.sangmoon.hs.kr,남,02-586-3136,일반고,N,일반계,,후기,주간,19721223,19721223,20230205
B10,서울특별시교육청,7021130,상봉중학교,Sangbong Middle School,중학교,서울특별시,서울특별시동부교육지원청,공립,02081 ,서울특별시 중랑구 상봉중앙로8나길 28,(상봉동),02-436-4316,http://www.sangbong.ms.kr,남여공학,02-436-4456,,N,일반계,,전기,주간,20010506,20010506,20230205
B10,서울특별시교육청,7031188,상신중학교,Sangsin Middle School,중학교,서울특별시,서울특별시서부교육지원청,공립,03447 ,서울특별시 은평구 증산로15길 61,(신사동),02-305-5139,http://sangsin.sen.ms.kr,남여공학,02-374-4068,,N,일반계,,전기,주간,19841208,19850506,20230205
B10,서울특별시교육청,7010806,상암고등학교,Sang-am High School,고등학교,서울특별시,서울특별시교육청,공립,03903 ,서울특별시 마포구 월드컵북로 445,(상암동),02-373-0041,http://www.sangam.hs.kr,남여공학,02-373-0068,자율고,N,일반계,,후기,주간,20070104,20070510,20230205
B10,서울특별시교육청,7031189,상암중학교,Sangam middle school,중학교,서울특별시,서울특별시서부교육지원청,공립,03907 ,서울특별시 마포구 상암산로1길 26,(상암동),02-375-5300,http://sangam.ms.kr,남여공학,02-375-5369,,N,해당없음,,전기,주간,20070301,20070605,20230205
B10,서울특별시교육청,7051189,상원중학교,Sangwon Middle School,중학교,서울특별시,서울특별시북부교육지원청,공립,01670 ,서울특별시 노원구 수락산로 182,(상계동),02-930-0761,http://sangwon.sen.ms.kr,남여공학,02-930-0764,,N,일반계,,전기,주간,19930115,19930607,20230205
B10,서울특별시교육청,7010916,상일미디어고등학교,Sangil Media High School,고등학교,서울특별시,서울특별시교육청,사립,05282 ,서울특별시 강동구 천호대로219길 61,/ 상일미디어고등학교 (상일동),02-428-0733,http://www.sangilmedia.hs.kr,남여공학,02-3427-0733,특성화고,N,전문계,,전기,주간,19831226,19841006,20230205
B10,서울특별시교육청,7010181,상일여자고등학교,Sangil Girls High School,고등학교,서울특별시,서울특별시교육청,사립,05282 ,서울특별시 강동구 천호대로219길 61,/ 상일여자고등학교 (상일동),02-428-0435,http://sangil.hs.kr,여,02-481-3130,일반고,N,일반계,,후기,주간,19791006,19791006,20230205
B10,서울특별시교육청,7130184,상일여자중학교,Sang-il Girls’ Middle School,중학교,서울특별시,서울특별시강동송파교육지원청,사립,05282 ,서울특별시 강동구 천호대로219길 61,(상일동/ 상일여자중학교),02-428-0735,http://www.sangil.ms.kr,여,02-3426-4787,,N,일반계,,전기,주간,19790221,19790221,20230205
B10,서울특별시교육청,7132144,상현중학교,Sang-Hyun Middle School,중학교,서울특별시,서울특별시동작관악교육지원청,공립,07028 ,서울특별시 동작구 사당로2길 2-19,(상도동),02-815-5375,http://www.sanghyun.ms.kr,남여공학,02-814-8652,,N,일반계,,전기,주간,19680806,19681002,20230205
B10,서울특별시교육청,7010182,서라벌고등학교,Sorabol High School,고등학교,서울특별시,서울특별시교육청,사립,01745 ,서울특별시 노원구 한글비석로5길 18,/ (중계1동 313/ 서라벌고등학교) ,02-2092-2200,http://sorabol.sen.hs.kr,남,02-2092-2270,일반고,N,일반계,,후기,주간,19560305,19560305,20230205
B10,서울특별시교육청,7121362,서라벌중학교,Sorabol Middle School,중학교,서울특별시,서울특별시성북강북교육지원청,사립,01006 ,서울특별시 강북구 삼양로155길 37-9,/ 서라벌중학교 (우이동),070-8280-4600,http://sorabol.sen.ms.kr,남,02-903-8397,,N,일반계,,전기,주간,19560305,19560305,20230205
B10,서울특별시교육청,7010183,서문여자고등학교,Suhmoon Girls’ High School,고등학교,서울특별시,서울특별시교육청,사립,06565 ,서울특별시 서초구 동광로12길 84,(방배동/서문여자고등학교),02-599-6061,http://suhmoon.sen.hs.kr,여,02-594-8065,일반고,N,일반계,,후기,주간,19721229,19721229,20230205
B10,서울특별시교육청,7091451,서문여자중학교,Suhmoon Girls’ Middle School,중학교,서울특별시,서울특별시강남서초교육지원청,사립,06565 ,서울특별시 서초구 동광로12길 84,(방배동),02-3015-3600,http://www.suhmoon.ms.kr,여,02-594-6063,,N,일반계,,전기,주간,19781229,19781229,20230205
B10,서울특별시교육청,7010721,서서울생활과학고등학교,Seoseoul Life Science High School,고등학교,서울특별시,서울특별시교육청,사립,08248 ,서울특별시 구로구 오리로 1355-10,/ 서서울생활과학고등학교 (궁동),02-2613-5272,http://ssls.sen.hs.kr,남여공학,02-2612-0554,특성화고,N,전문계,,전기,주간,19720305,19720331,20230205
B10,서울특별시교육청,7031190,서연중학교,Seoyeon Middle School,중학교,서울특별시,서울특별시서부교육지원청,공립,03704 ,서울특별시 서대문구 연희로11마길 9-6,(연희동),02-332-7376,http://seoyun.sen.ms.kr,남여공학,02-337-4059,,N,일반계,,전기,주간,19841208,19850506,20230205
B10,서울특별시교육청,7091432,서운중학교,Seoun Middle School,중학교,서울특별시,서울특별시강남서초교육지원청,공립,06623 ,서울특별시 서초구 서운로 115,(서초동/서운중학교),02-3473-2701,http://www.seoun.ms.kr,남여공학,02-581-4691,,N,일반계,,전기,주간,19820107,19820501,20230205
B10,서울특별시교육청,7081418,서울가곡초등학교,Seoul Gagok Elementary School,초등학교,서울특별시,서울특별시강서양천교육지원청,공립,07633 ,서울특별시 강서구 공항대로36길 74,(내발산동/가곡초등학교),02-2661-5995,http://gagok.sen.es.kr,남여공학,02-2663-5284,,N,일반계,,전기,주간,19920715,19930413,20230205
B10,서울특별시교육청,7130101,서울가동초등학교,Seoul Gadong Elementary School,초등학교,서울특별시,서울특별시강동송파교육지원청,공립,05820 ,서울특별시 송파구 중대로20길 47,(가락동),02-448-5766,http://gadong.es.kr,남여공학,02-448-4459,,N,일반계,,전기,주간,19900425,19900425,20230205
B10,서울특별시교육청,7130102,서울가락초등학교,Seoul Garak Elementary School,초등학교,서울특별시,서울특별시강동송파교육지원청,공립,05698 ,서울특별시 송파구 송파대로37길 45,(가락동/ 가락초등학교),02-3402-1161,https://garak.sen.es.kr/,남여공학,02-3402-1145,,N,일반계,,전기,주간,19810909,19810909,20230205
B10,서울특별시교육청,7041100,서울가산초등학교,Seoul Gasan Elementary School,초등학교,서울특별시,서울특별시남부교육지원청,공립,08530 ,서울특별시 금천구 남부순환로 1304-11,/ 서울가산초등학교 (독산동),02-864-3206,www.gasan.es.kr,남여공학,02-859-5556,,N,일반계,,전기,주간,19830625,19840614,20230205
B10,서울특별시교육청,7081419,서울가양초등학교,Seoul Gayang Elementary School,초등학교,서울특별시,서울특별시강서양천교육지원청,공립,07533 ,서울 강서구 허준로 186,/ (가양동/가양초등학교),02-2668-2101,http://www.kayang.es.kr,남여공학,02-2668-2105,,N,일반계,,전기,주간,19920715,19920715,20230205
B10,서울특별시교육청,7130103,서울가원초등학교,Seoul Gawon Elementary School,초등학교,서울특별시,서울특별시강동송파교육지원청,공립,05834 ,서울특별시 송파구 중대로4길 8,(문정동/ 가원초등학교),02-405-4555,http://www.gawon.es.kr,남여공학,02-448-0188,,N,일반계,,전기,주간,19881208,19890420,20230205
B10,서울특별시교육청,7051111,서울가인초등학교,Seoul Gain Elementary School,초등학교,서울특별시,서울특별시북부교육지원청,공립,01397 ,서울특별시 도봉구 도봉로136다길 4,(창동/가인초등학교),02-997-5826,http://www.seoulgain.es.kr,남여공학,02-997-5829,,N,해당없음,,전기,주간,20031230,20040514,20230205
B10,서울특별시교육청,7031278,서울가재울초등학교,Seoul Gajaeul Elementary School,초등학교,서울특별시,서울특별시서부교육지원청,공립,03711 ,서울특별시 서대문구 모래내로15길 61,(남가좌동),02-300-8600,http://www.gajaeul.es.kr,남여공학,02-300-8699,,N,해당없음,,후기,주간,20160301,20160501,20230205
B10,서울특별시교육청,7130104,서울가주초등학교,Seoul Gaju Elementary School,초등학교,서울특별시,서울특별시강동송파교육지원청,공립,05823 ,서울특별시 송파구 오금로40길 37,/ 서울가주초등학교 (가락동/ 가주초등학교),02-3401-0443,http://www.gaju.es.kr,남여공학,02-402-7623,,N,일반계,,전기,주간,19960810,19961108,20230205
B10,서울특별시교육청,7081420,서울갈산초등학교,Seoul Galsan Elementary School,초등학교,서울특별시,서울특별시강서양천교육지원청,공립,08100 ,서울특별시 양천구 목동로 31,/ 서울갈산초등학교 (신정동),02-2649-7232,http://www.galsan1.es.kr,남여공학,02-2651-9881,,N,일반계,,전기,주간,19870909,19871126,20230205
B10,서울특별시교육청,7031112,서울갈현초등학교,Seoul Galhyun Elementary School,초등학교,서울특별시,서울특별시서부교육지원청,공립,03331 ,서울특별시 은평구 연서로29길 31,/ 갈현초등학교 (갈현동),02-355-0835,http://galhyun.sen.es.kr,남여공학,02-352-2802,,N,일반계,,전기,주간,19661202,19670313,20230205
B10,서울특별시교육청,7132080,서울강남초등학교,Seoul Gangnam Elementary School,초등학교,서울특별시,서울특별시동작관악교육지원청,공립,06912 ,서울특별시 동작구 강남초등길 15,(상도1동),02-824-4471,http://gangnam.sen.es.kr,남여공학,02-817-7944,,N,일반계,,전기,주간,19451102,19451102,20230205
B10,서울특별시교육청,7130105,서울강덕초등학교,Seoul Gangdeok Elementary School,초등학교,서울특별시,서울특별시강동송파교육지원청,공립,134803,서울특별시 강동구 동남로82길 94-54,(고덕동/서울강덕초등학교),02-426-0871,http://gangdeok.sen.es.kr,남여공학,02-426-0873,,N,일반계,,전기,주간,19861217,20190902,20230205
